name,rate,review_cnt,city,state,business_id,latitude,longitude,categories
Issima,4.0,118,West Hollywood,CA,NbJjcoEoLJPOqmeDYbAKFQ,34.0813553,-118.3868375," Mediterranean, Italian, Seafood"
Tlayuda L.A. Restaurant,4.5,814,Los Angeles,CA,Lop79P2KM9zFUCCaBYz6zA,34.0906351,-118.307928, Mexican
Sun Nong Dan,4.0,330,Los Angeles,CA,BAdOTHAvXneDDu4Maqk67g,34.05916423861513,-118.308797031641," Soup, Korean"
Izakaya Tora,4.5,342,West Hollywood,CA,vQw34CzFuo0qq37hHgHs_g,34.08449667,-118.38426667," Sushi Bars, Izakaya, Tapas/Small Plates"
Saikai Ramen Bar,5.0,254,Los Angeles,CA,oUfPbdzIC1U3TyfeRR-SSg,34.07493,-118.3095," Ramen, Izakaya, Tapas/Small Plates"
EGG TUCK,4.5,496,West Hollywood,CA,SjLsV7OlhmNzt4h68QW20g,34.0983875,-118.34533683," Breakfast & Brunch, Coffee & Tea, Sandwiches"
The Sycamore Kitchen,4.0,955,Los Angeles,CA,ktUtN287fE34-4XZupuGSA,34.0723701,-118.3443655," Cafes, Bakeries"
HomeState,4.5,1297,Los Angeles,CA,ul2dT8QzauKP5Yc-q_DZ_g,34.09979,-118.29021," Tex-Mex, Breakfast & Brunch, Tacos"
HONG YEON LLC,4.0,10,Los Angeles,CA,A6LDWuEICzbyxfzN6nFuhg,34.0528,-118.3126, Chinese
Yard House,3.5,41,Los Angeles,CA,ccF1-Sv7hg2JDDvLsiJ2OA,34.04511675001626,-118.26565914215746," Bars, American (Traditional)"
Seoulmates,4.5,85,Los Angeles,CA,ktn9AX_cmEqeEDjqdLynzg,34.07261,-118.37078," Korean, Asian Fusion"
Uovo - Mid-Wilshire,4.5,272,Los Angeles,CA,OjUQ0wmRdctqjfz-lErGBQ,34.06372,-118.36446," Italian, Noodles"
LAVO Ristorante,3.5,207,West Hollywood,CA,ISl4TG4ski6eSdjJwh3zlg,34.09087,-118.3925, Italian
Bicyclette,4.0,190,Los Angeles,CA,gCFw0Tx6h4E8oNwDYkIRTg,34.05537,-118.39753," French, Wine Bars, Cocktail Bars"
The Kimbap,4.5,731,Los Angeles,CA,PlQjtbZKOw7exAUfrswhNQ,34.06696,-118.30871, Korean
Ardor,4.0,176,West Hollywood,CA,NgQJZd8PSiFSPC0d90Cf7g,34.09024,-118.38912, American (New)
Per L'Ora,4.5,6,Los Angeles,CA,y148iaa36UlRwyOc1-ZasA,34.047,-118.25536, Italian
Cara Restaurant,4.0,373,Los Angeles,CA,S3CWNRdNqsIe62yvCEPfdw,34.102806,-118.309047, American (New)
All Day Baby,4.0,315,Los Angeles,CA,xPoZ1x-sGynBexrmRXyKlA,34.0854955008303,-118.275090262648," Cocktail Bars, American (New)"
Concerto,4.0,1357,Los Angeles,CA,IMoMSsC3oDqcNZCQXyo8iQ,34.063071,-118.306414," Italian, Cocktail Bars, Steakhouses"
Hae Jang Chon,4.0,5472,Los Angeles,CA,JYGPEUZy4k5ObXGIjcD3DA,34.06383295052755,-118.30612569141431," Korean, Barbeque"
Pijja Palace,4.0,168,Los Angeles,CA,jQyPDZRaSWyru3ToNM6VEQ,34.08109,-118.27046," Sports Bars, American (Traditional), Indian"
A Food Affair,4.5,1490,Los Angeles,CA,XrPVlXXa4cHLm7qKWFkfCg,34.051909,-118.3843212, French
Thai Street Food Market,4.5,3,Los Angeles,CA,oQVQ2Ihv2biHJ2jzn3WbnQ,34.09768,-118.30481," Street Vendors, Thai"
My Two Cents,4.5,834,Los Angeles,CA,30jrTz8vh1xSXdtXMvt-mA,34.0498186,-118.3596124," Southern, Seafood, Soul Food"
Osteria Mozza,4.0,3099,Los Angeles,CA,YoQn8MtOimQbqi839TmeZw,34.08319,-118.33881," Italian, Wine Bars"
Papi Tacos & Churros,4.5,102,Los Angeles,CA,FvG80RRM9jYBK8T-NL_-sg,34.0951,-118.32645," Desserts, Tacos"
The Barish,4.0,98,Los Angeles,CA,D7ycEc5GR32GcGRhviK2Hg,34.101241,-118.341747," American (New), Steakhouses, Italian"
Ceviche Project,4.5,109,Los Angeles,CA,sYXSgqcBUHtcACUkh3JuQA,34.10507,-118.27285483," Latin American, Seafood, Bars"
Ghost Sando Shop,5.0,57,Los Angeles,CA,IdZlpB9Z9vCAXa_6AJHLEQ,34.08391,-118.35962," Sandwiches, Delis"
Tensho,4.5,48,Los Angeles,CA,7ykDFudSSYFq3RPuSxO77A,34.046893218484946,-118.2388373," Japanese, Hot Pot, Seafood"
Melrose Station,4.0,120,Los Angeles,CA,UZYUb8E_FKloJW1akvTpqg,34.083469,-118.3510004," Speakeasies, Cocktail Bars, Tapas/Small Plates"
Il Cielo,4.0,1566,Beverly Hills,CA,Gm0rzA9EQD4GgSP9TimLPQ,34.071839,-118.388383," Italian, Venues & Event Spaces, Lounges"
Lala's Argentine Grill,4.0,2232,Los Angeles,CA,h_VkRMpSrtjdKDxUJ7sDOQ,34.08376,-118.34725," Argentine, Steakhouses, Seafood"
Alchemist Restaurant,4.5,36,Los Angeles,CA,B1mGBAiuDg7ZH71O0ba6ZQ,34.06312,-118.36526," Mediterranean, Hookah Bars, Coffee & Tea"
Sol Agave,4.5,262,Los Angeles,CA,dq2iOFVVdwYFzQJ629ICjg,34.04484,-118.26453, New Mexican Cuisine
800° Woodfired Kitchen,4.0,563,Hollywood,CA,hThifVvziVJbn_GzsagItw,34.0988267,-118.3270184," Pizza, Vegan, Sandwiches"
Destroyer,4.0,638,Culver City,CA,ZKltkN5lOxH1tLeVAO2b6A,34.02452,-118.38107, American (New)
Phenakite,4.5,20,Los Angeles,CA,DNYoYoaDFxOMc_siRy3W0Q,34.09641,-118.31076, Diners
PASTA e PASTA by Allegro,4.5,1079,Los Angeles,CA,lRScnMRd-FBlT5QQyrUEUQ,34.046459,-118.238403," Italian, Japanese"
The Griddle Cafe,4.0,6440,Los Angeles,CA,OSYoTFAfq9_wFyDH_qUsTA,34.097727,-118.362275," Breakfast & Brunch, Coffee & Tea, Cocktail Bars"
Genwa Korean BBQ Mid Wilshire,4.5,3016,Los Angeles,CA,KtEMG1Aln3vQzte92QJxlw,34.062321315088,-118.340898970219," Korean, Barbeque, Seafood"
Woon,4.5,290,Los Angeles,CA,sgqhqcRGuioPSNCVKA-PZg,34.0741838,-118.2793993, Chinese
Crab House,4.0,576,Los Angeles,CA,sHMQqLZqaMCZa5ICqpGiNg,34.05531469002796,-118.29178849172807," Korean, Seafood, Live/Raw Food"
Vespertine,4.5,306,Culver City,CA,jjy2b_GQQmnfFKqK3mnaQQ,34.02420980721162,-118.38189913167902, American (New)
Chibiscus Asian Cafe,4.5,1160,Los Angeles,CA,llKP5-ZAG8I-RVbKrSatQQ,34.0981492,-118.3501071," Asian Fusion, Ramen"
Pizzeria Mozza,4.0,4488,Los Angeles,CA,q8buTNBt3FU9vie0D5OOxA,34.083107,-118.338883, Pizza
Here's Looking At You,4.0,543,Los Angeles,CA,NxcF38OxJN9Iq6g6xoOAnQ,34.0637,-118.30822, American (Traditional)
Il Pastaio,4.0,1925,Beverly Hills,CA,59taFywC94rseFrt6J5c3A,34.0708505,-118.4009113, Italian
Hodori Restaurant,3.5,1090,Los Angeles,CA,drRIEHxmi6KtgXT4pUsLzQ,34.0524316,-118.2920432," Korean, Comfort Food, Soup"
Beachwood Cafe,4.0,630,Los Angeles,CA,BMY_rFju6Lyg0g8Mj6atpQ,34.1199814,-118.32127," American (New), Breakfast & Brunch, Pizza"
Encanto,3.5,71,Los Angeles,CA,8W9bg0G93FLskZsKxgbutg,34.110636,-118.287652," Bars, Latin American, Breakfast & Brunch"
The Rooftop by JG,4.0,629,Beverly Hills,CA,RQoD2ucHJJQpCevVNPlLxQ,34.06693,-118.4105," American (New), Lounges, Tapas/Small Plates"
Bodega Park,5.0,59,Los Angeles,CA,l6eEaR8LMTPjSG4aTpxUxg,34.08251,-118.27324," Sandwiches, Coffee & Tea"
Ham Ji Park,4.0,1644,Los Angeles,CA,PX8INO1KIEn9kLGKQz8U-w,34.063757,-118.295838," Korean, Barbeque"
HATCH,4.0,739,Los Angeles,CA,eUkd8atkJe4fkKGcD5QZ1A,34.0480681833865,-118.257884198153," Japanese, Bars, Tapas/Small Plates"
Flavors From Afar,5.0,120,Los Angeles,CA,-YE-UnethM8jbYFWl9ktRQ,34.056837,-118.364192," Middle Eastern, Halal, African"
25 Degrees,3.5,1948,Los Angeles,CA,rLKI1EzuwGUFixHtqXqZ9g,34.101411,-118.341748," Burgers, Diners, American (Traditional)"
Mercado,4.0,1299,Los Angeles,CA,phMPgmi6-yh3Qs_PRbTT1g,34.0715151,-118.3622707," Mexican, Cocktail Bars"
Bar Moruno,4.0,66,Los Angeles,CA,9BVOglLPURinZqVXD_yZCw,34.09089346496886,-118.2778388949343," Spanish, Tapas/Small Plates, Wine Bars"
Chris N’ Eddy’s,4.5,280,Los Angeles,CA,aOvUcX4sZEm8BYDkp_561w,34.0983925,-118.3107247, Burgers
Sōgo Roll Bar,4.5,122,Los Angeles,CA,JUOtI0Z9aHSE6JDR2542ig,34.09988,-118.29034," Japanese, Sushi Bars"
Yangji Gamjatang,4.0,841,Los Angeles,CA,JBeSWzpDI8eh2xG4-ZVy4g,34.063051,-118.297541," Soup, Korean, Comfort Food"
Saffys,4.5,118,Los Angeles,CA,labimxMfErB-poVmmw9n4g,34.09562,-118.29534," Middle Eastern, Coffee & Tea, Cocktail Bars"
Two Hommés,4.5,14,Inglewood,CA,ZRTzxkpr5hJGR023LtCZ3Q,33.97475319999869,-118.35731209999571," African, American (New), Soul Food"
Nics on Beverly,4.5,621,Los Angeles,CA,2EnYyy0Vh8Ump4CRfdRx3g,34.07623,-118.36952," Vegan, Cocktail Bars, Breakfast & Brunch"
Whistlin' Dixie,5.0,273,Los Angeles,CA,LMLrEzn4MG0fExw4iMpWgg,34.09864,-118.34456," Chicken Shop, Seafood, Halal"
Karnevil,3.5,86,Los Angeles,CA,OnRGvLEpaZmGyXgtpN67-A,34.10174252346323,-118.3344444," Bars, American (New), Dinner Theater"
Tesse,4.0,584,West Hollywood,CA,lq1MXuvw45E9SfpQL-LMgw,34.09401,-118.3765," French, Breakfast & Brunch, Cocktail Bars"
Sqirl,4.0,2212,Los Angeles,CA,q97MIGXESdhak-LhGKDl0Q,34.084366,-118.286636," American (New), Salad"
Mr. Tempo Cantina,4.0,116,Los Angeles,CA,I6f8CpgqlaqWL6ThaPTd2A,34.10138,-118.33672," Mexican, Cocktail Bars, Breakfast & Brunch"
Roscoe's House of Chicken & Waffles - Hollywood,4.0,4314,Los Angeles,CA,pAWfcO6e2ae2pIkJXWO-yA,34.098566064717666,-118.32219707646978," Soul Food, Waffles, Chicken Wings"
Yongdudong Dokkaebi,5.0,11,Los Angeles,CA,2BqQ9XjVBQVfMwQPQrmteg,34.05093,-118.27769," Korean, Seafood"
Ysabel,3.5,1394,West Hollywood,CA,D6_mb0MZdAVvfmwYOFHK-A,34.088527,-118.361878," American (New), Cocktail Bars, Wine Bars"
Daikokuya Little Tokyo,4.0,9187,Los Angeles,CA,iSZpZgVnASwEmlq0DORY2A,34.05008090944,-118.2401804513," Ramen, Noodles"
Bowery Bungalow,4.5,550,Los Angeles,CA,ayObtPXjSe0gALk8HVAxKg,34.09108,-118.28308," Lebanese, Mediterranean"
Pine & Crane DTLA,4.5,130,Los Angeles,CA,kjJT0aclLYI291W0V1DKVg,34.040462647974344,-118.26243676139518, Taiwanese
Cava,4.0,321,Los Angeles,CA,m_Mb47u9F_G8NR0Fmg6GRg,34.0250757,-118.2845264," Mediterranean, Salad"
Cafe Los Feliz,4.0,1286,Los Angeles,CA,FPBsEp6Ecp_JE7KD5NsDeA,34.11055,-118.28726," Coffee & Tea, Sandwiches, Breakfast & Brunch"
Burrow Bar & Kitchen,4.5,332,Los Angeles,CA,1lxtw52CJ9ip6VqQCzt2Fw,34.046905294296465,-118.26071990184114," Cocktail Bars, Lounges, Tapas Bars"
Gengis Khan,4.0,58,Los Angeles,CA,mobZnlSX7HfToSyfe4TV8Q,34.08217,-118.30929, Mongolian
Zzamong,4.0,1286,Los Angeles,CA,gWM5n5Tyo5h74t-_lp1WUA,34.069295,-118.307192," Korean, Chinese, Noodles"
Annie's Soul Delicious,4.5,583,Los Angeles,CA,5LU6aNLDG10imXu3btmlcw,34.05624,-118.36439," Soul Food, Southern"
Norah,4.0,810,West Hollywood,CA,i7DTjyOXM4sSHNzU9Ghvuw,34.0908388,-118.3697416," American (New), Venues & Event Spaces, Breakfast & Brunch"
Tsubaki,4.0,331,Los Angeles,CA,Aq1vM8LCcb8mdpCOKCdlsw,34.07267,-118.25178, Izakaya
Sisters Dumpling,4.5,96,Los Angeles,CA,M8OXVXxgWqsg4VUhMnRh8Q,34.053465,-118.32305," Korean, Noodles"
Gigi's,3.5,100,Los Angeles,CA,fntgJytgOwc_QKEWY1WW9Q,34.0873842,-118.34270488086416, French
Night + Market Song,4.0,1180,Los Angeles,CA,hOHWu75whwn2hSc2HvRc6w,34.0869930418948,-118.275715286631," Thai, Wine Bars"
Fry or Die LA,4.5,3,Los Angeles,CA,CFYfXWh4v5X4B1TEBgdImA,34.05632,-118.3645," Chicken Wings, Fast Food"
Wake & Late,4.5,1043,Los Angeles,CA,GMyarj6vbMqr-sS2UG4KVw,34.045188,-118.249536," Coffee & Tea, Breakfast & Brunch, American (New)"
Kato,4.5,459,Los Angeles,CA,nMCeecupa8jfOq7-Dcs6Dg,34.03418932853491,-118.24106414358658," Japanese, Taiwanese, Seafood"
San Laurel,4.5,69,Los Angeles,CA,pcUZ0uzsBUIHPoiEhwMBIA,34.05536,-118.24879," Spanish, Breakfast & Brunch, Cocktail Bars"
Escala,4.0,1392,Los Angeles,CA,N05X5dnwzpWvLg7ZRcMtcA,34.06373,-118.296869," Colombian, Gastropubs, Cocktail Bars"
KinKan,4.0,56,Los Angeles,CA,6LbFJlg64bYEovI1ZEVCKA,34.08544,-118.28706, Japanese
Hae Ha Heng Thai Bistro,4.5,1448,Los Angeles,CA,BEItepse0gBSfkJ4sb_k-g,34.06843993759294,-118.30946334676554, Thai
Te'Kila,4.0,1144,Los Angeles,CA,kr9RZATtNwJznY9TaMexUA,34.101795,-118.3323928," Bars, Mexican"
Versailles,4.0,1589,Los Angeles,CA,QRp8xguSU7XeXH72LDnRFw,34.05271,-118.37648," Cuban, Sandwiches, Caribbean"
Pelicana Chicken,5.0,2,Los Angeles,CA,vzuj_Qw53Bj4ChpTssGH5g,34.06306290630528,-118.30979480777458," Korean, Chicken Wings"
Anan,4.5,78,Los Angeles,CA,0MXg2BGvrpasvLi1RWmP9Q,34.0682874,-118.34387018102171, Vietnamese
Spaccio Salumeria by Truffle Brothers,5.0,116,Los Angeles,CA,jpMKMKAo5SwqSV1N1wh9Ww,34.04024,-118.32797," Specialty Food, Italian"
The Carving Board,4.5,748,Los Angeles,CA,9OhKC782fYh0akM1VIfMxQ,34.0974499,-118.349941, Sandwiches
Japan House Los Angeles,4.5,44,Los Angeles,CA,83oQyBcqUqSS0H5tF_KlTg,34.102393461559615,-118.34005046511652," Cultural Center, Art Museums, Pop-Up Restaurants"
Sugar Taco,4.5,980,Los Angeles,CA,DoyIC0ElqglrlHBKDxXOwg,34.08370683,-118.34784433," Vegan, Mexican, Vegetarian"
Tu Madre - West Hollywood,4.0,648,West Hollywood,CA,PLfZ1ACQRAC1bgOTzS5rBA,34.091274,-118.36317," Mexican, Breakfast & Brunch, Cocktail Bars"
The Venue,4.0,322,Los Angeles,CA,T_lvBpk8Y7oOpc3WzWgkMQ,34.0608759649603,-118.300418803083," American (New), Karaoke, Venues & Event Spaces"
Sumac Mediterranean Cuisine,4.5,156,Los Angeles,CA,jATNfIC4EfHgN0GQEc7c2A,34.092437,-118.338266," Mediterranean, Wraps, Salad"
The Village Idiot,4.0,1319,Los Angeles,CA,bL8ypAeHQR1VOZLFgmSR7g,34.08384,-118.35093," Bars, American (Traditional), Gastropubs"
Katsu Bar,4.5,41,Los Angeles,CA,QSVV0dH_D_axv6Z1t42QFQ,34.06368,-118.3059," Sandwiches, Burgers, Japanese Curry"
Frankie's,4.0,476,Los Angeles,CA,bSfdLm1ke0oFCUK7hiAQ_g,34.08323,-118.34724, Italian
The Magic Castle,4.0,2546,Hollywood,CA,qmyTGgpnQNq-bUV1WzUGvQ,34.1045831567891,-118.341795827356," Performing Arts, American (New)"
KazuNori  | The Original Hand Roll Bar,4.5,3184,Los Angeles,CA,hC745S5W4HTq606ySmBJNw,34.0476390576719,-118.247747561303," Sushi Bars, Japanese"
Honey & Bacon Coffee House,5.0,93,Los Angeles,CA,MLfK8j3rBYwY96pwFkQZvA,34.08336,-118.30979," Coffee & Tea, Breakfast & Brunch"
Quarters Korean BBQ,4.0,3339,Los Angeles,CA,TsVu9GJQwuFBZVP_sg2k7A,34.0640202245113,-118.297687050455," Korean, Barbeque, Tapas Bars"
Angry Chickz,4.5,1097,Los Angeles,CA,mcHP3IfI1b7bXJZKD6PLHA,34.102039,-118.299858," Southern, Comfort Food, Chicken Shop"
Wolvesmouth at the Wolvesden,5.0,166,Los Angeles,CA,P2-J1zY5rKOUsOQ8KryuZQ,34.125214560163364,-118.2905673236568, Pop-Up Restaurants
Son of a Gun,4.0,1796,Los Angeles,CA,rJDsg0rZfuT0tsXbDaxRgA,34.072706,-118.37251, Seafood
Holbox,5.0,647,Los Angeles,CA,-5TFq3V--bffJGW000YuGQ,34.01741823002926,-118.27843182418147," Latin American, Seafood, Mexican"
One More Kitchen,4.5,122,Los Angeles,CA,yCMfb65Srl8NucvVEhubYA,34.068823,-118.298876," Cafes, Asian Fusion, Italian"
Dumpling House,4.0,641,Los Angeles,CA,WjuO8PhtqINeWqm-ei8NQA,34.0693,-118.29253," Korean, Noodles, Specialty Food"
April90’Something,5.0,29,Los Angeles,CA,MkEUb-Z6NZXhPc7M7cbwhA,34.08102022464935,-118.2704053993879," Thai, Asian Fusion, Noodles"
The Backyard,3.5,28,Los Angeles,CA,_Lk0dfzdBAP2rE7SpvC9nQ,34.1123848946893,-118.338532531681," Belgian, Pizza"
Jeonju Hyundaiok,4.5,84,Los Angeles,CA,U87EaXDc2rl1Ix5K8ijWug,34.07476,-118.30934, Korean
Lad Nah Silom,4.0,19,Los Angeles,CA,3vSIsnRUX2Td-8Zo3YGe3w,34.1022,-118.30645," Thai, Street Vendors, Noodles"
DaeBuDo,4.5,260,Los Angeles,CA,ERqWIIhbV4d_x_1pvoSsgA,34.0614471,-118.311821," Korean, Seafood, Barbeque"
Botanica Restaurant & Market,4.0,332,Los Angeles,CA,9qDA6kGLxuZ0bOSYWet4uA,34.088443,-118.268825," American (New), Cocktail Bars, Coffee & Tea"
Yardbird,4.0,1325,Los Angeles,CA,WwC3_ApPhjTbv2YT5pH2oA,34.0736424077856,-118.376774467984," Southern, American (New), Cocktail Bars"
Larchmont Bungalow Cafe,4.5,553,Los Angeles,CA,puo151bPwqvTl46LYZyOsA,34.07718,-118.26406, Cafes
Next Door,4.5,45,Los Angeles,CA,zjY4EkcLa4rwMLcDtLkmsw,34.0764581,-118.353002592049," Mediterranean, Kosher, Cocktail Bars"
Blu Jam Café,4.0,5835,Los Angeles,CA,ki5SNb4Lli6uOklz6BXXGw,34.0837144354804,-118.350571407739," American (New), Breakfast & Brunch, Cafes"
Jeong Yuk Jeom,4.0,410,Los Angeles,CA,-cwr9yJXxSMQZ0GP3NkVog,34.06296932999939,-118.30931669668045," Korean, Barbeque"
The Terrace,4.0,141,Beverly Hills,CA,95Lnd5KJcOJJVrLDLYrDjg,34.067758,-118.398921," American (New), Modern European"
Le Pain Quotidien,4.0,401,Los Angeles,CA,0g5pHUv8YMbdZwLvYN2ZJA,34.0734622217272,-118.323956868717," Bakeries, Breakfast & Brunch, Coffee & Tea"
Muraya,4.0,150,Los Angeles,CA,YpM5qRwt8uwC77WNZtGIfA,34.0736322,-118.3237649," Japanese, Sushi Bars"
Citizen Public Market,4.0,80,Culver City,CA,K8JWSdSz_IYyjGvv0RSBiA,34.025087,-118.394109, Food Court
Raffi's Place,4.5,5552,Glendale,CA,Hd6wCJbQz81UdD_EyOumPA,34.14659,-118.25335," Middle Eastern, Persian/Iranian, Armenian"
The Henry,4.0,954,Los Angeles,CA,0_-4iI3bouR0DWhtCyIbcQ,34.0761345900389,-118.383274," American (New), Breakfast & Brunch, Cocktail Bars"
Bolt,4.5,492,Los Angeles,CA,sfGM1J-gEWaS1QUTJ_4BzQ,34.1015475337119,-118.313183784485," Coffee & Tea, Breakfast & Brunch, Burgers"
JJAN,4.5,193,Los Angeles,CA,xz66LQF-f06EtZ89Av6f3A,34.057493,-118.300632," Gastropubs, Korean, Tapas Bars"
Rice & Nori,4.5,551,Los Angeles,CA,g5s8qBx7_uUU-3pALdvCMQ,34.050052,-118.242365551451, Japanese
Masa of Echo Park,4.0,4548,Los Angeles,CA,CbW8U0QAwh5XRkaLt0xNZA,34.077585,-118.259599, Pizza
Dave's Hot Chicken,4.0,582,Los Angeles,CA,aVOeM9zGvIcyKuJWEMxc5w,34.0613568,-118.3001303, Chicken Shop
Gogobop Korean Rice Bar,4.5,358,Los Angeles,CA,F64dimaPmt7_imQ4s2yGow,34.061477,-118.299902," Asian Fusion, Korean"
The Kitchen,4.0,1514,Los Angeles,CA,WJmzdY8wZh8bBx5vbE14oQ,34.0957165722728,-118.284453105274," American (New), Breakfast & Brunch, American (Traditional)"
Golden Lake Eatery Cambodian Restaurant,4.0,288,Los Angeles,CA,GWkTJVxzieQM2KfaAk9sBQ,34.0639257513722,-118.238599507771," Cambodian, Vietnamese, Chinese"
Figueroa Philly Cheese Steak,4.0,1203,Los Angeles,CA,vfHJzF0ShYtwmotXE-0PiA,34.01424272742454,-118.28251085548865," Cheesesteaks, Sandwiches, American (New)"
Caribbean Soul Kitchen LA,4.5,51,Los Angeles,CA,HT4YTaRDyfGliUQb303kVA,34.06198,-118.3456, Caribbean
Chicas Tacos,4.0,646,Los Angeles,CA,NSo-x-9ieVLtqakrkSGIHg,34.06029,-118.34436," Mexican, Organic Stores, Vegetarian"
Mizlala West Adams,4.5,560,Los Angeles,CA,DYmSjWNUbU5tyo_gQ7PO5g,34.03221,-118.36072," Falafel, Middle Eastern"
Millet Crepe - Little Tokyo,4.5,7,Los Angeles,CA,dVTnAAgESF5l5g1RLswYGw,34.0485527,-118.24113260954617, Creperies
Warrior Event Space,4.5,238,West Hollywood,CA,39XhySXtu-4Oe4XjBGy4vA,34.090877,-118.3860492," Lounges, Chinese, Venues & Event Spaces"
Square One Dining,4.0,1702,Los Angeles,CA,mLbTDZsYKkV5Ynnz-X87iQ,34.09526,-118.29498," American (New), Breakfast & Brunch"
Antico Nuovo,4.0,160,Los Angeles,CA,UTBAwLDlZVFNHz44e0DLRg,34.07657,-118.31101, Italian
MDK Noodles,4.0,1496,Los Angeles,CA,LLj451UZrvt3SkZVrEZ4ew,34.0615549821861,-118.304317495701," Korean, Noodles, Soup"
Tennessee Hot Chicken THC,5.0,443,Los Angeles,CA,1eyWLVHeDL2NWGeo9MElZg,34.098237,-118.343457," Sandwiches, Chicken Shop, Pop-Up Restaurants"
Jurassic Magic Coffee,4.5,30,Los Angeles,CA,vrkCynrw-n7yY1m_bH34tg,34.04099,-118.34856," Coffee & Tea, Cafes"
Qin West Noodle,4.0,85,Los Angeles,CA,j7zBQ2dfP5QDVH8n33X9cg,34.0284352846134,-118.275783478992," Chinese, Noodles"
Shintaro Sushi,4.0,556,Los Angeles,CA,0z01cdjtl54ksjzKUMgd_w,34.10551,-118.33701," Sushi Bars, Japanese"
Spare Tire Kitchen & Tavern,4.0,1233,Los Angeles,CA,cSSyQ9xttMy6Gn8TFyNH7w,34.06209,-118.345973885895," Gastropubs, American (Traditional), Breakfast & Brunch"
Nkwagala Cafe,5.0,1,Los Angeles,CA,6HxIW8_iW7wUKNVHoUvO6A,34.06125,-118.28174, African
Clark Street Diner,4.0,90,Los Angeles,CA,KLUryRjCkaiYgGD1BxAPtA,34.1054642709588,-118.3237039586565, Diners
Lowkey Burritos,4.5,103,Los Angeles,CA,rQEMhSKknt-sDHjqwSC3Xg,34.09791,-118.31927," Mexican, Food Trucks"
Tartine Sycamore,4.0,156,West Hollywood,CA,XpXcEP7JRIQZpDDnsXy2gA,34.08755,-118.34291," Bakeries, Coffee & Tea, Breakfast & Brunch"
The Guest House,4.0,366,Los Angeles,CA,iYLyVP1uRs56wZ3FK_lCdw,34.1028276,-118.2872571," Cocktail Bars, American (New)"
Catch LA,3.5,3521,West Hollywood,CA,qrjj7XeIx2XoFOomNVuT5w,34.0812823176384,-118.383591100574," Sushi Bars, Seafood, Breakfast & Brunch"
Azay,4.5,195,Los Angeles,CA,jcUgGKhk1NbzNBED6e_tPg,34.0508304712908,-118.241824954748," Japanese, French"
Katana,4.0,1982,West Hollywood,CA,pbalg1VNA8JMVt9kIiATUA,34.095141,-118.374456," Sushi Bars, Japanese, Asian Fusion"
Birds,4.0,1010,Los Angeles,CA,ubAiG5pgaQazJpoFHfViMg,34.1053834528783,-118.318904112569," American (New), Bars, Breakfast & Brunch"
Kaviar Restaurant,5.0,9,Los Angeles,CA,IqrHwPwybaPTJpM2VCUGNg,34.042187,-118.235261," Sushi Bars, Beer Bar, Cocktail Bars"
Animal,4.0,3393,Los Angeles,CA,BAnC30_CaFiBOd6Fv9KgBg,34.079289,-118.361585," American (New), Wine Bars"
Wow Choripan,5.0,57,Los Angeles,CA,bEEgYy1GxSaQ8_M6a0fc4w,34.0777658,-118.3092949," Argentine, Empanadas, Sandwiches"
Woodspoon,4.0,1478,Los Angeles,CA,ta7GyGyMGnn_LeJkUeLqdQ,34.0419174907936,-118.255135191069, Brazilian
Shin Jung,3.5,5,Los Angeles,CA,Z7UJ94MRIWHpkPWaNfx2Jw,34.06876,-118.30948, Korean
Le Grand,4.5,836,Los Angeles,CA,W-znmhcbAFwoDtqLCmc9JA,34.04712,-118.25708," Italian, Steakhouses, Breakfast & Brunch"
Biergarten,4.0,861,Los Angeles,CA,xJT5BdpKUyfenwWqtnoAww,34.07491856845082,-118.308902978897," Asian Fusion, Korean, Sports Bars"
Piccalilli,4.5,248,Culver City,CA,_OPkAM3mfW1ZTvyIaZLYxg,34.02461602124082,-118.39422091717927," Asian Fusion, American (New), Cocktail Bars"
Pace,4.0,1119,Los Angeles,CA,LlaXbuPQBsRXjZFEx5Wkjw,34.10906,-118.3697," Italian, Wine Bars, Pizza"
The Lobby,5.0,1,Los Angeles,CA,z_ampU6A19D9ujGQs-X8aQ,34.10137,-118.34182," Lounges, American (New)"
Hayato,4.5,110,Los Angeles,CA,Kdfu2ZNUp7jKta9j2cZ2NA,34.0337836676606,-118.241942, Japanese
Soregashi,4.5,152,Los Angeles,CA,9d-yj1lHBwdSCPq2CbJ58A,34.0910606384277,-118.338226318359," Japanese, Diners, Sushi Bars"
asterid,4.5,81,Los Angeles,CA,vBWYSv3Au1mylKUReJRp2Q,34.0547987,-118.2497291, American (New)
Izakaya Mi Young,4.0,95,Los Angeles,CA,1u9ZlJF5txRS1KSQ6r8-RA,34.061319,-118.30627," Sushi Bars, Izakaya"
Gus's World Famous Fried Chicken,4.0,1631,Los Angeles,CA,IxuAHGu-eQ4fZJZTdzGTYQ,34.047983752108856,-118.32647314233769," Southern, Chicken Shop, Comfort Food"
Farmhouse Kitchen LA,5.0,1,Los Angeles,CA,13HnJPfmKw_Uu-sbPiF1wQ,34.03219,-118.36443," Wine Bars, Thai, Beer Bar"
H Cafe,4.5,968,Los Angeles,CA,AX-hRDB8zpIHKMix9VqB8g,34.057597,-118.2977468," Breakfast & Brunch, American (New), Juice Bars & Smoothies"
